,Subject,Subject Name,ID,Intensity Median,Intensity Mean,Intensity Sum,Intensity StdDev,Intensity Min,Intensity Max,Volume,Surface Area,Sphericity,Intensity/Volume,Microglia Intensity_Sum
191,108,Abi3KI/+_APPPS1,12,13035.2,16569.6,5341830000,9975.38,3085,65535,9671.98,5164.66,0.425062,1.34772818,1965810000
192,108,Abi3KI/+_APPPS1,13,14071.4,18489.2,1734790000,11440.6,3687,65535,2796.39,1571.95,0.610631,5.03198767,792054000
193,108,Abi3KI/+_APPPS1,14,11838.1,14624.5,586282000,8275.95,2895,65535,1201.91,1165.42,0.469084,9.849406362,258613000
194,108,Abi3KI/+_APPPS1,15,11384.7,14187.3,749287000,7725.57,3224,59378,1577.29,1212.08,0.540621,7.217886375,377573000
195,108,Abi3KI/+_APPPS1,16,12864.5,16772.3,1194540000,10496.9,3828,65535,2143.43,1433.76,0.560721,6.001828844,482468000
196,108,Abi3KI/+_APPPS1,17,10329.5,11830.2,731401000,5585,3007,63664,1813.68,2029.16,0.35444,5.695326629,474230000
197,108,Abi3KI/+_APPPS1,18,12956,15431.8,641841000,7613.9,3440,55596,1242.78,909.793,0.614429,10.42501489,649366000
198,108,Abi3KI/+_APPPS1,19,12131.1,17218,17469100000,13162,2317,65535,30469.2,20108.7,0.234607,0.398143043,6290700000
199,108,Abi3KI/+_APPPS1,20,30805.4,36832.4,3642950000,23872.1,900,65535,2982.17,1351.02,0.741613,10.32986047,252842000
200,108,Abi3KI/+_APPPS1,21,12309.5,14899.9,1057140000,7546.35,3229,58998,2104.59,1739.18,0.456651,5.84888268,529558000
201,108,Abi3KI/+_APPPS1,22,14044.8,17246.6,1700270000,9436.94,3785,65408,2954.26,1748.83,0.569336,4.754083933,617998000
202,109,Abi3KI/+_APPPS1,0,12517.2,15760.8,651600000,9085.7,2883,65535,1239.52,1144.81,0.487439,10.0984252,279677000
203,109,Abi3KI/+_APPPS1,1,11493.4,12175.3,661669000,3374.74,4629,30850,1620.93,1495.18,0.446308,7.090620816,249133000
204,109,Abi3KI/+_APPPS1,2,13070.8,19218,1865740000,14962.2,4400,65535,2885.48,2269.21,0.431938,4.529852919,1007360000
205,109,Abi3KI/+_APPPS1,3,11662.8,12746.9,537715000,4308.86,3979,40720,1241.72,1429.89,0.39072,9.392455626,255155000
206,109,Abi3KI/+_APPPS1,4,12429,13836.7,1163870000,5077.99,4545,44268,2506.74,2064.48,0.432261,4.958232605,453970000
207,109,Abi3KI/+_APPPS1,5,14634.2,20145.7,7618100000,14407.4,3563,65535,11334.7,7028.64,0.347178,1.29109725,3325240000
208,109,Abi3KI/+_APPPS1,6,15873.3,21309,2484530000,14034.9,4179,65535,3504.99,2056.9,0.542496,4.528771837,1194690000
209,109,Abi3KI/+_APPPS1,7,12034.6,12716.4,650774000,3663.71,4164,33559,1539.34,1057.41,0.609721,7.818025907,201865000
210,109,Abi3KI/+_APPPS1,8,11800.7,12735.7,1407780000,4152.23,3575,41203,3250.76,3513.07,0.302079,3.630135722,805308000
211,109,Abi3KI/+_APPPS1,9,12825,16384.4,715573000,10503.9,3470,65535,1309,1198.35,0.482903,9.797555386,378261000
212,109,Abi3KI/+_APPPS1,10,13148.9,17721.5,6028830000,12383.7,3712,65535,10174.3,5930.15,0.382903,1.292364094,1932500000
213,109,Abi3KI/+_APPPS1,11,13090.1,17611.4,9632700000,12368.2,3283,65535,16374.8,10206.8,0.305525,0.799405184,3716240000
214,109,Abi3KI/+_APPPS1,12,12273.3,15245.9,1016150000,9908.23,4160,65535,2006.82,1688.94,0.455556,6.115795139,573447000
215,109,Abi3KI/+_APPPS1,13,11578,13917.4,13513700000,8026.66,3513,65535,28831.1,18764.5,0.242319,0.401580238,5173900000
216,109,Abi3KI/+_APPPS1,14,12835.2,16166.7,689430000,8718.25,4218,54560,1256.91,1148.28,0.490501,10.21170967,308534000
217,109,Abi3KI/+_APPPS1,15,15324.1,18293.1,3140580000,9573.01,3040,65535,5170.52,3293.21,0.439091,2.963744459,800895000
218,109,Abi3KI/+_APPPS1,16,11842.1,14135.4,1729670000,7780.02,3731,65535,3607.92,3521.23,0.323069,3.282251269,964680000
219,109,Abi3KI/+_APPPS1,17,14893.7,20294.8,1009300000,14247.8,4568,65535,1488.36,988.759,0.637577,10.00678599,525468000
220,109,Abi3KI/+_APPPS1,18,12844.3,15739,2824900000,8793.11,3686,65535,5383.79,4020.19,0.369513,2.385735699,1344280000
221,109,Abi3KI/+_APPPS1,19,11996.9,15319.9,1256640000,9307.05,3768,65535,2447.57,2101.99,0.417841,4.90155542,519027000
222,109,Abi3KI/+_APPPS1,20,13251.6,17105.8,4080810000,10372.5,4095,65535,7108.16,4639.17,0.385374,1.864279926,1612940000
223,109,Abi3KI/+_APPPS1,21,14408.1,18021.1,3289430000,9831.53,2919,64785,5453.93,3266.55,0.458706,2.641783081,1234980000
224,109,Abi3KI/+_APPPS1,22,14563.8,17926.7,624422000,9632.98,4154,62863,1038.06,752.571,0.658796,14.02982487,488752000
225,110,Abi3KI/+_APPPS1,0,9156.95,9715.58,338627000,2888.9,3117,25245,1042.45,877.473,0.566615,8.784066382,133391000
226,110,Abi3KI/+_APPPS1,1,10096.4,13059.6,2030080000,8345.38,1156,65535,4637.98,3345.7,0.401991,2.176895976,1146480000
227,110,Abi3KI/+_APPPS1,2,9236.79,12807.9,493052000,10036.8,3095,65535,1147.19,1040.38,0.509389,8.051665374,268008000
228,110,Abi3KI/+_APPPS1,3,10690.1,17341.1,12447000000,15497.1,2268,65535,21430.2,11865.3,0.314455,0.498833422,4961150000
229,110,Abi3KI/+_APPPS1,4,8540.98,8959.12,388557000,2369.33,2891,23345,1272.47,1253.84,0.452904,6.712126808,172327000
230,110,Abi3KI/+_APPPS1,5,8157.09,8487.94,405299000,2047.82,3303,24746,1401.61,1694.48,0.357438,5.819800087,218626000
231,110,Abi3KI/+_APPPS1,6,8760.7,9363.62,447506000,2958.71,2299,43862,1437.19,1379.03,0.446603,6.095714554,181235000
232,110,Abi3KI/+_APPPS1,7,10431.4,16374.4,1055430000,13984.6,2776,65535,1936.42,1457.52,0.515468,5.386951178,711331000
233,110,Abi3KI/+_APPPS1,8,9087.64,9623.44,348330000,2854.13,3239,28552,1091.3,883.853,0.579962,8.327352699,157581000
234,110,Abi3KI/+_APPPS1,9,11857.8,19353.4,11244700000,16889.4,2185,65535,17459.6,8471.92,0.384171,0.679156453,4154490000
235,110,Abi3KI/+_APPPS1,10,10745.2,15970.1,10322400000,13460.7,2668,65535,19356.8,9830.34,0.354653,0.555112415,3445810000
236,110,Abi3KI/+_APPPS1,11,10319.4,12939,669565000,8053.17,3049,65535,1535.52,1150.4,0.559507,6.720459519,297508000
237,110,Abi3KI/+_APPPS1,12,11876.6,17049.2,11736500000,13672.5,2714,65535,20565.3,7551.92,0.480673,0.577506771,3724680000
238,110,Abi3KI/+_APPPS1,13,8782.8,9405.97,422290000,2922.48,2710,27775,1336.24,1402.59,0.418288,6.572771358,193383000
239,110,Abi3KI/+_APPPS1,14,9528.88,10776.1,437467000,4294.01,3198,38973,1217.96,988.234,0.558101,7.823639528,206162000
240,110,Abi3KI/+_APPPS1,15,9756.51,12697.2,1568310000,8540.51,2938,64799,3671.72,3241.95,0.355024,2.657204253,858995000
241,110,Abi3KI/+_APPPS1,16,8638.42,9236.02,528780000,2809.16,2853,27665,1679.21,2138.15,0.319534,5.144335729,249916000
242,110,Abi3KI/+_APPPS1,17,10465.9,14855.6,691587000,10936.9,3150,65535,1389.06,1028.8,0.585195,7.534519747,478734000
243,110,Abi3KI/+_APPPS1,18,10106.1,12677.4,560935000,7590.43,2947,62071,1320.38,893.766,0.651218,7.653932959,345807000
244,110,Abi3KI/+_APPPS1,19,8859.02,10719.4,573991000,6757.35,3273,65493,1601.53,1560.96,0.424082,5.531597909,361698000
245,110,Abi3KI/+_APPPS1,20,10700.2,16270.8,13926900000,14430.6,2311,65535,25693.7,11950.5,0.352355,0.416452282,5770660000
246,110,Abi3KI/+_APPPS1,21,9104.78,10133.5,593126000,3905.73,3118,36916,1724.92,1677.8,0.414563,5.278378128,340586000
247,110,Abi3KI/+_APPPS1,22,10574.9,14304.3,4703860000,10492.8,2810,65535,9831.74,6101.76,0.363733,1.075587841,2240790000
248,110,Abi3KI/+_APPPS1,23,9930.56,15354.5,3130300000,13568,2823,65535,6103.72,4664.81,0.346242,1.626968472,1882580000
249,110,Abi3KI/+_APPPS1,24,10007,13531.2,467122000,9448.64,3238,63691,1030.21,899.376,0.548478,9.713553547,215074000
250,110,Abi3KI/+_APPPS1,25,10308.3,13853.7,12098500000,10898.7,2063,65535,26168.8,15356.7,0.277572,0.393915655,6203290000
251,110,Abi3KI/+_APPPS1,26,9677.28,11510.1,1068920000,5810.83,2708,59958,2750.73,2520.14,0.376725,3.51807702,550256000
252,110,Abi3KI/+_APPPS1,27,9720.68,11598.1,678268000,6253.4,2983,56888,1753.76,1523.96,0.461484,5.542765259,360749000
253,110,Abi3KI/+_APPPS1,28,11157.8,16116.4,9694890000,11961.9,2628,65535,17955.1,8885.62,0.373183,0.621427895,3604580000
254,111,Abi3KI/+_APPPS1,0,7203.1,8921.58,428289000,5149.15,1547,40704,1437.28,1145.37,0.537731,5.01161917,125032000
255,111,Abi3KI/+_APPPS1,1,6303.92,8136.65,2583650000,6307.47,1247,65535,9648.29,8061.84,0.271863,0.653371737,1250180000
256,111,Abi3KI/+_APPPS1,2,7197.06,12553.5,3467220000,12561,1445,65535,8285.93,4588.02,0.431605,0.868588076,1355640000
257,111,Abi3KI/+_APPPS1,3,7613.9,9009.97,1001070000,4463.47,1531,33527,3317.94,1866.45,0.576384,2.294767235,267961000
258,111,Abi3KI/+_APPPS1,4,6794.76,7501.51,415891000,2941.17,1538,24689,1656.27,1101.72,0.61447,4.102447065,288318000
259,111,Abi3KI/+_APPPS1,5,6655.58,9025.81,2426700000,6907.57,1211,65535,8061.19,4815.93,0.40371,0.825632444,859473000
260,111,Abi3KI/+_APPPS1,6,7563.38,9509.84,512856000,5553.69,1825,39677,1616,1055.05,0.631206,4.680309406,323553000
261,111,Abi3KI/+_APPPS1,7,6217.4,6628.34,239150000,2146.71,1654,17842,1106.42,809.852,0.638792,5.619385044,88770400
262,111,Abi3KI/+_APPPS1,8,7695.2,11147.8,11937500000,8494.4,1333,64322,32036,15717.9,0.310347,0.24020477,3376150000
263,111,Abi3KI/+_APPPS1,9,7169.98,12145.1,4179600000,11741.4,1414,65535,10321.5,5610.89,0.408584,0.694664535,1583400000
264,111,Abi3KI/+_APPPS1,10,7451.04,11753.3,3216890000,10564.1,1317,65535,8223.47,4719.29,0.417488,0.906070065,1339290000
265,111,Abi3KI/+_APPPS1,11,8010.16,10648.2,4167170000,7155.2,1452,57411,11721.9,5932.72,0.420626,0.683349969,1435520000
266,111,Abi3KI/+_APPPS1,12,8351.68,11840.7,4161510000,8976.38,1006,61370,10523.7,6299.88,0.368636,0.793606811,1548170000
267,111,Abi3KI/+_APPPS1,13,6979.35,9470.85,7306040000,6431.76,1318,50937,22987.9,14949.6,0.261529,0.303609725,2409020000
268,111,Abi3KI/+_APPPS1,14,6029.32,7397.58,746460000,4567.48,1236,42813,3004.65,2802.25,0.359341,2.006663006,335002000
269,111,Abi3KI/+_APPPS1,15,5784.65,6160.93,266738000,1976.78,1239,19531,1278.38,1633.61,0.348693,4.524984746,113437000
270,112,Abi3KI/+_APPPS1,0,5805.8,6143.58,268714000,1880.89,1648,18989,1290.83,1651.55,0.347141,4.497726269,100353000
271,112,Abi3KI/+_APPPS1,1,6915.08,10584.8,10498700000,9024.87,1129,65535,29605.6,23288.5,0.198728,0.233573378,4241710000
272,112,Abi3KI/+_APPPS1,2,8287.86,12106,671895000,8675,1394,47952,1654.2,1284.17,0.52673,5.010192238,430121000
273,112,Abi3KI/+_APPPS1,3,6771.57,9017.25,4257100000,6425.04,987,56939,14183.4,10289,0.2754,0.477429248,1923530000
274,112,Abi3KI/+_APPPS1,4,7511,9477.2,881399000,5446.3,1532,37368,2774.02,2204.06,0.433178,2.707622872,518692000
275,112,Abi3KI/+_APPPS1,5,7074.3,9426.5,1108270000,6136.76,1132,44558,3507.1,2896.41,0.38541,2.017136666,660849000
276,112,Abi3KI/+_APPPS1,6,7524.58,11540.3,4056560000,9935.88,1132,65535,10537,7395.15,0.314303,0.714110278,1834230000
277,112,Abi3KI/+_APPPS1,7,6796.32,7963.03,348972000,3798.78,1629,30799,1295.34,1220.37,0.470883,5.246746028,336796000
278,112,Abi3KI/+_APPPS1,8,8110.34,11392.3,2340250000,8139.04,1107,55983,6158.1,4242.28,0.382986,1.31701986,1097190000
279,112,Abi3KI/+_APPPS1,9,5922.92,6966.53,348981000,3748.31,1675,33209,1459.25,1840.5,0.338041,4.058879561,195003000
280,112,Abi3KI/+_APPPS1,10,7545.03,10528.4,5037440000,7396.23,1293,60785,14265.1,9467.23,0.300453,0.528915325,2184540000
281,112,Abi3KI/+_APPPS1,11,6745.01,9045.44,3496200000,6219.12,1587,54271,11537.7,10137.6,0.243574,0.584606117,1848570000
282,112,Abi3KI/+_APPPS1,12,7482.02,9743.57,3164330000,6086.45,1516,45580,9676.77,6137.01,0.357833,0.773193948,1319100000
283,112,Abi3KI/+_APPPS1,13,8003.28,9173.11,2189220000,4239.94,1899,30449,7112.91,3453.57,0.517902,1.125176615,740133000
284,113,Abi3KI/+_APPPS1,0,10583,15169.5,6864010000,11116,2163,65535,13501.9,6876.04,0.398788,0.783815611,1652170000
285,113,Abi3KI/+_APPPS1,1,8374.4,10086.7,4242640000,5771.8,2157,57945,12540.7,7750.9,0.33678,0.667777716,1784530000
286,113,Abi3KI/+_APPPS1,2,10210.6,14024.1,8213260000,10648.8,2325,65535,17502.2,6854.45,0.475598,0.583389517,2174550000
287,113,Abi3KI/+_APPPS1,3,8758.23,11681.4,475527000,7960.37,2841,65535,1213.19,780.331,0.704951,7.219174243,214183000
288,113,Abi3KI/+_APPPS1,4,7143.04,7682.92,607750000,2211.92,2161,23504,2236.09,2057.23,0.40197,3.19443314,185610000
289,113,Abi3KI/+_APPPS1,5,9390.07,13756.6,11664100000,11279.2,1954,65535,25364.7,13326.3,0.313276,0.370202289,3726830000
290,113,Abi3KI/+_APPPS1,6,7843.92,9656.28,1878650000,6189.12,2281,65535,5753.75,3328.07,0.46658,1.36327091,890429000
291,113,Abi3KI/+_APPPS1,7,8231.26,8668.29,2689770000,2424.31,2734,25404,9228.75,4838.61,0.439736,0.89191494,836618000
292,113,Abi3KI/+_APPPS1,8,7391.96,7935.1,728855000,2472.06,2702,31770,2716.34,1812.79,0.519349,2.721294094,280555000
293,113,Abi3KI/+_APPPS1,9,7986.01,8817.67,491320000,3450.44,2900,43488,1654.49,1174.25,0.576102,4.82687112,298497000
294,113,Abi3KI/+_APPPS1,10,8544.44,11319.3,907849000,8219.5,2718,65535,2394.57,1651.62,0.524073,3.568256514,260964000
295,113,Abi3KI/+_APPPS1,11,7375.51,8031.49,1870470000,3016.44,2445,65535,6860.01,5434.96,0.321246,1.075145663,778738000
296,113,Abi3KI/+_APPPS1,12,8176.51,10525,2408170000,7363.99,2541,65535,6766.93,4139.07,0.417999,1.208304209,873755000
297,113,Abi3KI/+_APPPS1,13,7961.75,8952.11,360519000,3672.24,2487,43561,1178.11,1192.17,0.452483,6.758070129,232716000
298,113,Abi3KI/+_APPPS1,14,7696.17,8154.79,457092000,2267.51,2914,25220,1649.31,1295.48,0.521103,4.666296815,196401000
299,113,Abi3KI/+_APPPS1,15,7256.65,7587.91,567636000,1977.35,2340,25756,2106.1,2761.6,0.287724,3.445539148,215347000
300,113,Abi3KI/+_APPPS1,16,7768.81,8170.47,402870000,2196.91,2953,21890,1459.34,1118.7,0.556168,5.323509258,143522000
301,113,Abi3KI/+_APPPS1,17,8731.16,11903.2,9178550000,10125.3,2147,65535,22966.6,10407.3,0.375441,0.380167722,2594290000
302,113,Abi3KI/+_APPPS1,18,8777.44,12253.5,30340300000,10622.7,1646,65535,73722.7,33965.4,0.250331,0.119060208,8847910000
303,113,Abi3KI/+_APPPS1,19,8233.86,9237.83,1504250000,3812.07,2762,48619,4811.5,3334.01,0.4134,1.71128754,537458000
304,114,Abi3KI/+_APPPS1,0,12313.8,18233.9,5266230000,12905.6,2909,65535,8594.26,5814.77,0.348945,1.432793516,1688960000
305,114,Abi3KI/+_APPPS1,1,11991.2,16555.1,3225170000,11974.7,2936,65535,5824.83,3863.4,0.405232,2.058635188,874664000
306,114,Abi3KI/+_APPPS1,2,11701,14249,936698000,7609.45,3185,64285,1980.79,1685.24,0.452601,5.907239031,503941000
307,114,Abi3KI/+_APPPS1,3,13799.6,19670.3,10769800000,14962.1,2306,65535,16392.1,7203.53,0.433207,0.841844547,3183980000
308,114,Abi3KI/+_APPPS1,4,12405.8,16569.5,5387050000,11542.3,2741,65535,9711.29,5545.08,0.396973,1.277461594,1633070000
309,114,Abi3KI/+_APPPS1,5,13109,18416.7,5448960000,14191,2034,65535,8871.98,5019.78,0.41287,1.477573214,1201580000
310,114,Abi3KI/+_APPPS1,6,13391.6,18346.3,2290970000,12420.1,3039,65535,3734.03,2143.78,0.542946,3.586366473,648693000
311,114,Abi3KI/+_APPPS1,7,11989,15825.4,2239640000,9480.85,3525,63017,4195.52,3199.81,0.393143,2.857571886,799753000
312,114,Abi3KI/+_APPPS1,8,12522.6,18214.5,17815800000,14355.4,1875,65535,29308.6,16241.1,0.283052,0.427267082,4806160000
313,114,Abi3KI/+_APPPS1,9,11768.9,12635.7,482229000,4305.42,4129,35113,1143.73,782.931,0.675529,10.28992857,143617000
314,114,Abi3KI/+_APPPS1,10,10018.6,10623.2,426203000,3116.8,3687,33246,1185.29,1275.73,0.424561,8.452446237,156201000
315,114,Abi3KI/+_APPPS1,11,10481.8,10981.6,1105880000,3009.2,3890,32580,2989.68,2490.25,0.403018,3.505993953,348383000
316,114,Abi3KI/+_APPPS1,12,13090.6,18322.1,8632320000,13738.3,2457,65535,14089.1,5998.82,0.470263,0.929129611,2171860000
317,114,Abi3KI/+_APPPS1,13,11537.2,15074.5,2971040000,10034.8,2341,65535,5879.07,4252.44,0.37044,1.962419226,1112120000
318,114,Abi3KI/+_APPPS1,14,13597.4,19090.4,9419350000,13758.6,2851,65535,14730.6,8299.32,0.350152,0.923071701,2677480000
319,114,Abi3KI/+_APPPS1,15,12292.6,16254.6,2569140000,11266.5,2574,65535,4745.97,3203.69,0.426301,2.590113296,1220180000
320,114,Abi3KI/+_APPPS1,16,11456.5,14324.2,2067090000,8387.13,2611,65234,4313,3190.56,0.401609,2.656271737,711993000
321,114,Abi3KI/+_APPPS1,17,12666.4,15434.9,657665000,8534.53,3519,65535,1277.27,850.939,0.669024,9.916775623,218443000
322,114,Abi3KI/+_APPPS1,18,10233,11186.4,1152110000,3899.65,2985,45225,3039.66,3243.67,0.312847,3.366494937,548515000
323,114,Abi3KI/+_APPPS1,19,12347.9,14673.5,621967000,7159.19,3546,50045,1259.54,928.295,0.607583,9.80349969,337990000
324,114,Abi3KI/+_APPPS1,20,12640.8,17324.3,11651400000,12432.3,3195,65535,20109.7,11561,0.309331,0.628592172,2901370000
325,114,Abi3KI/+_APPPS1,21,12647.9,16759.5,8580730000,10997.1,3224,65535,15285.3,8398,0.35467,0.827455137,2459910000
326,115,Abi3KI/+_APPPS1,0,12108.5,14695.4,1142740000,7397.69,3245,54933,2307.5,1732.11,0.487533,5.247453954,526154000
327,115,Abi3KI/+_APPPS1,1,12069.6,14893.3,3287080000,8377.3,2836,65535,6574.3,4605.38,0.368512,1.835876063,1201740000
328,115,Abi3KI/+_APPPS1,2,11983.8,15374.4,7165760000,9980.92,2723,65535,13870.4,10041.6,0.278018,0.863983735,2924330000
329,115,Abi3KI/+_APPPS1,3,11563.6,12698.8,533110000,4648.31,3358,37830,1250.02,1212.99,0.462636,9.250731988,172131000
330,115,Abi3KI/+_APPPS1,4,13578.4,18374.2,4838030000,12967.4,3110,65535,7890.62,4799.84,0.39933,1.720828021,1722470000
331,115,Abi3KI/+_APPPS1,5,13581.3,18595.7,14377400000,13062.4,3443,65535,23120.9,12945.3,0.303185,0.587403605,3828410000
332,115,Abi3KI/+_APPPS1,6,14271.7,20633.2,2386750000,14826.4,3325,65535,3461.38,2216.26,0.499301,4.123124303,905502000
333,115,Abi3KI/+_APPPS1,7,13059.8,16947.5,1475710000,10649.3,1139,65535,2604.21,2004.14,0.456745,5.014879752,599345000
334,115,Abi3KI/+_APPPS1,8,10677.6,11215.3,559006000,2972.04,3991,27074,1476.14,1249.45,0.501785,7.233460241,175298000
335,115,Abi3KI/+_APPPS1,9,10390.6,11173.6,480295000,3620.26,3832,42965,1289.49,1086.55,0.527286,8.057914369,178325000
336,115,Abi3KI/+_APPPS1,10,11216.8,13148.9,738401000,6944.91,3013,64420,1652.59,1851.89,0.365017,6.787406435,414277000
337,115,Abi3KI/+_APPPS1,11,13475.6,19625.7,9960450000,15320.1,3135,65535,15189.2,9024.44,0.328665,0.887182998,3507170000
338,115,Abi3KI/+_APPPS1,12,11896,15133.4,2918070000,9287.71,3646,65535,5717.48,4676.88,0.330622,2.080636924,887356000
339,115,Abi3KI/+_APPPS1,13,13253.7,20049.8,13533300000,15888.3,2501,65535,20201.8,13182.9,0.272104,0.656065301,3706720000
340,115,Abi3KI/+_APPPS1,14,11164,12175.5,415975000,4296.93,3992,46515,1012.61,1091.55,0.446755,11.02497506,156208000
341,116,Abi3+/+_APPPS1,0,9171.71,13539.5,2286940000,11744.7,1468,65535,5105.69,3003.18,0.477463,1.796370324,1115440000
342,116,Abi3+/+_APPPS1,1,7824.88,9893.12,1080580000,6399.44,1125,65337,3302.73,3087.8,0.347336,2.36921577,639517000
343,116,Abi3+/+_APPPS1,2,8299.59,9239.72,338821000,3782.43,2177,36470,1124.35,873.66,0.598515,7.381678303,207271000
344,116,Abi3+/+_APPPS1,3,9253.58,16260.1,12056700000,16347.7,1847,65535,22185.8,9331.48,0.409182,0.417094718,4985590000
345,116,Abi3+/+_APPPS1,4,7385.47,10400,670906000,8870.51,2278,65535,1901.17,1215.91,0.610375,3.884697318,410471000
346,116,Abi3+/+_APPPS1,5,7467.66,10158.9,411009000,7586.45,1882,65535,1217.39,1114.28,0.494816,6.134155858,269701000
347,116,Abi3+/+_APPPS1,6,10177.8,17124.5,3271760000,15877.7,2058,65535,5720.75,2566.4,0.602739,1.77910239,1052000000
348,116,Abi3+/+_APPPS1,7,9920.07,15155.8,2074200000,12971.7,1583,65535,4139.7,2401.42,0.519194,2.396325821,856948000
349,116,Abi3+/+_APPPS1,8,7167.76,8884.37,386612000,5445.68,1258,55487,1299.36,1501.54,0.3835,5.516377293,241034000
350,116,Abi3+/+_APPPS1,9,7599.88,11519.1,9921450000,10647,1449,65535,25562.2,16609.4,0.252656,0.297309308,6013020000
351,116,Abi3+/+_APPPS1,10,9434.8,11575.4,846396000,6908.57,2187,52181,2204.83,1356.54,0.603905,4.279150774,455837000
352,116,Abi3+/+_APPPS1,11,10128.6,16158.4,3059430000,14610.9,2215,65535,5703.52,2923.58,0.528037,1.775850703,1331630000
353,116,Abi3+/+_APPPS1,12,9013.84,13045.4,5656600000,10885.2,2015,65535,13005.1,6831.96,0.391454,0.693100399,2919190000
354,116,Abi3+/+_APPPS1,13,9058.48,12312,4511940000,9464.52,1917,65535,10939.8,4231.15,0.563246,0.828029763,2543100000
355,116,Abi3+/+_APPPS1,14,8325.44,11055.2,741163000,7333.88,2351,56183,1990.38,1221.38,0.626505,4.182839458,462913000
356,116,Abi3+/+_APPPS1,15,10087.1,16415.5,7650420000,15550,2287,65535,13922,5995.04,0.466831,0.724543887,3023630000
357,116,Abi3+/+_APPPS1,16,9094.4,12023.2,411649000,8105.12,2099,59840,1029.69,821.854,0.600011,8.83217279,157934000
358,117,Abi3+/+_APPPS1,0,6109.4,11754.6,2089510000,13685,1052,65535,5311.05,3362.68,0.437776,1.150318675,1108580000
359,117,Abi3+/+_APPPS1,1,9194.69,12472.5,11339600000,9557.9,781,65535,27455,12927.1,0.340458,0.334900382,4746620000
360,117,Abi3+/+_APPPS1,2,7831.28,14359.1,14050800000,16160.4,798,65535,29421.3,11688.6,0.394303,0.266177225,5908530000
361,117,Abi3+/+_APPPS1,3,5804.08,7812.25,600270000,6112.57,1173,65535,2324.25,2178.8,0.389453,2.497184038,514356000
362,117,Abi3+/+_APPPS1,4,8123.16,12875.2,5903660000,12566.7,1037,65535,13781.2,5348.47,0.519732,0.589437785,2843730000
363,117,Abi3+/+_APPPS1,5,8920.78,16608.3,8280970000,17428,984,65535,14989.7,5813.96,0.505677,0.595127321,2799340000
364,117,Abi3+/+_APPPS1,6,5839.6,7964.84,333145000,5862.55,1234,49031,1262.27,1298.92,0.434848,4.626268548,258207000
365,117,Abi3+/+_APPPS1,7,11515.7,20769.6,5240110000,19726.9,1336,65535,7586.18,2973.19,0.627976,1.517984018,1338300000
366,117,Abi3+/+_APPPS1,8,8468.19,14583.9,1005620000,13758.8,1406,65535,2079.91,1196.12,0.658774,4.07142136,512294000
367,117,Abi3+/+_APPPS1,9,5242.44,6456.03,807895000,4085.88,1176,51035,3691.31,3776.27,0.305873,1.420211253,829269000
368,117,Abi3+/+_APPPS1,10,6955.92,11030.9,1661240000,10726.9,1050,65535,4537.31,2354.77,0.562862,1.533049318,1118610000
369,117,Abi3+/+_APPPS1,11,7818.88,12133.4,6244470000,10772.5,976,65535,15447.8,6336.61,0.473375,0.506148448,2743410000
370,117,Abi3+/+_APPPS1,12,5957.46,7229.09,253213000,4011.93,1404,38489,1038.86,811.057,0.611605,5.734612941,214904000
371,117,Abi3+/+_APPPS1,13,7622.19,13307.7,4975680000,13255.5,675,65535,11234,6092.52,0.398147,0.678492968,2305510000
372,117,Abi3+/+_APPPS1,14,7755.44,11846.9,1883900000,10632.4,865,65535,4787.52,2240.16,0.613214,1.619928481,923682000
373,117,Abi3+/+_APPPS1,15,8089.71,13147.6,3190270000,12260,1088,65535,7286.1,3415.63,0.532121,1.110293573,1557930000
374,117,Abi3+/+_APPPS1,16,5505.87,6439.34,480278000,3347.99,1051,34133,2217.36,2214.75,0.371293,2.483074467,381721000
375,117,Abi3+/+_APPPS1,17,7311.41,10517.4,366993000,8019.21,1306,50572,1046.16,651.168,0.765342,6.988806683,239631000
376,118,Abi3+/+_APPPS1,0,4106.42,8494.35,585312000,10268.9,419,65351,2061.47,1365.3,0.57373,1.991986301,445512000
377,118,Abi3+/+_APPPS1,1,3306.54,4834.94,283622000,4354.05,399,46969,1774.81,1525.19,0.464794,1.86303886,395234000
378,118,Abi3+/+_APPPS1,2,3520.3,4287.32,609138000,2539.21,429,24604,4268.36,2670.69,0.476468,0.824742993,877627000
379,118,Abi3+/+_APPPS1,3,3401.4,4749.96,202044000,4157.68,229,45697,1291.66,1343.38,0.426957,2.633355527,213472000
380,118,Abi3+/+_APPPS1,4,3876.28,6569.48,1817840000,8261.54,370,65535,8358.62,4729.69,0.421121,0.463746408,1742320000
